image_path,image_filename,image_datetime,station,lat,lon,measurement_datetime,moisture,time_diff_hours
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241221_112626_41_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241221_112626_41_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-21 11:26:26,Carretoro,41.26504,-5.38049,2024-12-21 13:00:00,0.0204,1.5594444444444444
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241221_112624_10_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241221_112624_10_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-21 11:26:24,Carretoro,41.26504,-5.38049,2024-12-21 14:00:00,0.0212,2.56
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241221_112626_41_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241221_112626_41_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-21 11:26:26,Carretoro,41.26504,-5.38049,2024-12-21 14:00:00,0.0212,2.5594444444444444
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241223_112502_09_24da_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241223_112502_09_24da_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-23 11:25:02,Carretoro,41.26504,-5.38049,2024-12-23 09:00:00,0.0195,2.417222222222222
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241223_112504_41_24da_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241223_112504_41_24da_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-23 11:25:04,Carretoro,41.26504,-5.38049,2024-12-23 09:00:00,0.0195,2.417777777777778
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241223_112502_09_24da_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241223_112502_09_24da_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-23 11:25:02,Carretoro,41.26504,-5.38049,2024-12-23 10:00:00,0.0202,1.4172222222222222
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241223_112504_41_24da_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241223_112504_41_24da_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-23 11:25:04,Carretoro,41.26504,-5.38049,2024-12-23 10:00:00,0.0202,1.4177777777777778
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241223_112502_09_24da_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241223_112502_09_24da_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-23 11:25:02,Carretoro,41.26504,-5.38049,2024-12-23 11:00:00,0.0202,0.4172222222222222
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241223_112504_41_24da_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241223_112504_41_24da_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-23 11:25:04,Carretoro,41.26504,-5.38049,2024-12-23 11:00:00,0.0202,0.4177777777777778
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241223_112502_09_24da_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241223_112502_09_24da_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-23 11:25:02,Carretoro,41.26504,-5.38049,2024-12-23 12:00:00,0.0205,0.5827777777777777
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241223_112504_41_24da_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241223_112504_41_24da_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-23 11:25:04,Carretoro,41.26504,-5.38049,2024-12-23 12:00:00,0.0205,0.5822222222222222
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241223_112502_09_24da_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241223_112502_09_24da_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-23 11:25:02,Carretoro,41.26504,-5.38049,2024-12-23 13:00:00,0.0206,1.5827777777777778
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241223_112504_41_24da_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241223_112504_41_24da_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-23 11:25:04,Carretoro,41.26504,-5.38049,2024-12-23 13:00:00,0.0206,1.5822222222222222
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241223_112502_09_24da_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241223_112502_09_24da_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-23 11:25:02,Carretoro,41.26504,-5.38049,2024-12-23 14:00:00,0.0214,2.582777777777778
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241223_112504_41_24da_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241223_112504_41_24da_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-23 11:25:04,Carretoro,41.26504,-5.38049,2024-12-23 14:00:00,0.0214,2.582222222222222
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241204_112452_73_2523_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241204_112452_73_2523_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-04 11:24:52,Zamarron,41.23923,-5.54427,2024-12-04 09:00:00,0.1228,2.4144444444444444
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241204_112539_69_24f8_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241204_112539_69_24f8_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-04 11:25:39,Zamarron,41.23923,-5.54427,2024-12-04 09:00:00,0.1228,2.4275
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241204_112452_73_2523_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241204_112452_73_2523_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-04 11:24:52,Zamarron,41.23923,-5.54427,2024-12-04 10:00:00,0.1221,1.4144444444444444
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241204_112539_69_24f8_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241204_112539_69_24f8_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-04 11:25:39,Zamarron,41.23923,-5.54427,2024-12-04 10:00:00,0.1221,1.4275
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241204_112452_73_2523_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241204_112452_73_2523_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-04 11:24:52,Zamarron,41.23923,-5.54427,2024-12-04 11:00:00,0.1228,0.41444444444444445
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241204_112539_69_24f8_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241204_112539_69_24f8_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-04 11:25:39,Zamarron,41.23923,-5.54427,2024-12-04 11:00:00,0.1228,0.4275
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241204_112452_73_2523_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241204_112452_73_2523_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-04 11:24:52,Zamarron,41.23923,-5.54427,2024-12-04 12:00:00,0.1224,0.5855555555555556
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241204_112539_69_24f8_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241204_112539_69_24f8_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-04 11:25:39,Zamarron,41.23923,-5.54427,2024-12-04 12:00:00,0.1224,0.5725
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241204_112452_73_2523_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241204_112452_73_2523_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-04 11:24:52,Zamarron,41.23923,-5.54427,2024-12-04 13:00:00,0.1228,1.5855555555555556
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241204_112539_69_24f8_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241204_112539_69_24f8_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-04 11:25:39,Zamarron,41.23923,-5.54427,2024-12-04 13:00:00,0.1228,1.5725
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241204_112452_73_2523_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241204_112452_73_2523_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-04 11:24:52,Zamarron,41.23923,-5.54427,2024-12-04 14:00:00,0.1232,2.5855555555555556
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241204_112539_69_24f8_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241204_112539_69_24f8_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-04 11:25:39,Zamarron,41.23923,-5.54427,2024-12-04 14:00:00,0.1232,2.5725
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241205_104310_50_24c8_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241205_104310_50_24c8_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-05 10:43:10,Zamarron,41.23923,-5.54427,2024-12-05 08:00:00,0.1201,2.7194444444444446
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241205_104312_52_24c8_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241205_104312_52_24c8_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-05 10:43:12,Zamarron,41.23923,-5.54427,2024-12-05 08:00:00,0.1201,2.72
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241205_104310_50_24c8_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241205_104310_50_24c8_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-05 10:43:10,Zamarron,41.23923,-5.54427,2024-12-05 09:00:00,0.1199,1.7194444444444446
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241205_104312_52_24c8_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241205_104312_52_24c8_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-05 10:43:12,Zamarron,41.23923,-5.54427,2024-12-05 09:00:00,0.1199,1.72
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241205_112911_85_250d_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241205_112911_85_250d_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-05 11:29:11,Zamarron,41.23923,-5.54427,2024-12-05 09:00:00,0.1199,2.486388888888889
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241205_112914_16_250d_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241205_112914_16_250d_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-05 11:29:14,Zamarron,41.23923,-5.54427,2024-12-05 09:00:00,0.1199,2.487222222222222
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241205_104310_50_24c8_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241205_104310_50_24c8_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-05 10:43:10,Zamarron,41.23923,-5.54427,2024-12-05 10:00:00,0.1198,0.7194444444444444
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241205_104312_52_24c8_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241205_104312_52_24c8_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-05 10:43:12,Zamarron,41.23923,-5.54427,2024-12-05 10:00:00,0.1198,0.72
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241205_112911_85_250d_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241205_112911_85_250d_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-05 11:29:11,Zamarron,41.23923,-5.54427,2024-12-05 10:00:00,0.1198,1.486388888888889
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241205_112914_16_250d_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241205_112914_16_250d_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-05 11:29:14,Zamarron,41.23923,-5.54427,2024-12-05 10:00:00,0.1198,1.4872222222222222
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241205_104310_50_24c8_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241205_104310_50_24c8_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-05 10:43:10,Zamarron,41.23923,-5.54427,2024-12-05 11:00:00,0.1201,0.28055555555555556
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241205_104312_52_24c8_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241205_104312_52_24c8_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-05 10:43:12,Zamarron,41.23923,-5.54427,2024-12-05 11:00:00,0.1201,0.28
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241205_112911_85_250d_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241205_112911_85_250d_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-05 11:29:11,Zamarron,41.23923,-5.54427,2024-12-05 11:00:00,0.1201,0.48638888888888887
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241205_112914_16_250d_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241205_112914_16_250d_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-05 11:29:14,Zamarron,41.23923,-5.54427,2024-12-05 11:00:00,0.1201,0.4872222222222222
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241205_104310_50_24c8_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241205_104310_50_24c8_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-05 10:43:10,Zamarron,41.23923,-5.54427,2024-12-05 12:00:00,0.1204,1.2805555555555554
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241205_104312_52_24c8_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241205_104312_52_24c8_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-05 10:43:12,Zamarron,41.23923,-5.54427,2024-12-05 12:00:00,0.1204,1.28
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241205_112911_85_250d_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241205_112911_85_250d_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-05 11:29:11,Zamarron,41.23923,-5.54427,2024-12-05 12:00:00,0.1204,0.5136111111111111
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241205_112914_16_250d_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241205_112914_16_250d_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-05 11:29:14,Zamarron,41.23923,-5.54427,2024-12-05 12:00:00,0.1204,0.5127777777777778
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241205_104310_50_24c8_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241205_104310_50_24c8_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-05 10:43:10,Zamarron,41.23923,-5.54427,2024-12-05 13:00:00,0.121,2.2805555555555554
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241205_104312_52_24c8_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241205_104312_52_24c8_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-05 10:43:12,Zamarron,41.23923,-5.54427,2024-12-05 13:00:00,0.121,2.28
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241205_112911_85_250d_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241205_112911_85_250d_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-05 11:29:11,Zamarron,41.23923,-5.54427,2024-12-05 13:00:00,0.121,1.513611111111111
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241205_112914_16_250d_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241205_112914_16_250d_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-05 11:29:14,Zamarron,41.23923,-5.54427,2024-12-05 13:00:00,0.121,1.5127777777777778
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241205_112911_85_250d_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241205_112911_85_250d_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-05 11:29:11,Zamarron,41.23923,-5.54427,2024-12-05 14:00:00,0.1216,2.513611111111111
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241205_112914_16_250d_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241205_112914_16_250d_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-05 11:29:14,Zamarron,41.23923,-5.54427,2024-12-05 14:00:00,0.1216,2.512777777777778
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241207_112749_21_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241207_112749_21_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-07 11:27:49,Zamarron,41.23923,-5.54427,2024-12-07 09:00:00,0.1192,2.463611111111111
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241207_112751_51_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241207_112751_51_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-07 11:27:51,Zamarron,41.23923,-5.54427,2024-12-07 09:00:00,0.1192,2.464166666666667
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241207_112749_21_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241207_112749_21_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-07 11:27:49,Zamarron,41.23923,-5.54427,2024-12-07 10:00:00,0.1196,1.4636111111111112
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241207_112751_51_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241207_112751_51_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-07 11:27:51,Zamarron,41.23923,-5.54427,2024-12-07 10:00:00,0.1196,1.4641666666666666
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241207_112749_21_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241207_112749_21_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-07 11:27:49,Zamarron,41.23923,-5.54427,2024-12-07 11:00:00,0.1196,0.4636111111111111
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241207_112751_51_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241207_112751_51_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-07 11:27:51,Zamarron,41.23923,-5.54427,2024-12-07 11:00:00,0.1196,0.46416666666666667
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241207_112749_21_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241207_112749_21_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-07 11:27:49,Zamarron,41.23923,-5.54427,2024-12-07 12:00:00,0.1195,0.5363888888888889
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241207_112751_51_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241207_112751_51_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-07 11:27:51,Zamarron,41.23923,-5.54427,2024-12-07 12:00:00,0.1195,0.5358333333333334
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241207_112749_21_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241207_112749_21_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-07 11:27:49,Zamarron,41.23923,-5.54427,2024-12-07 13:00:00,0.1198,1.5363888888888888
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241207_112751_51_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241207_112751_51_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-07 11:27:51,Zamarron,41.23923,-5.54427,2024-12-07 13:00:00,0.1198,1.5358333333333334
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241207_112749_21_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241207_112749_21_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-07 11:27:49,Zamarron,41.23923,-5.54427,2024-12-07 14:00:00,0.1202,2.536388888888889
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241207_112751_51_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241207_112751_51_24d9_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-07 11:27:51,Zamarron,41.23923,-5.54427,2024-12-07 14:00:00,0.1202,2.535833333333333
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241208_112517_92_24c6_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241208_112517_92_24c6_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-08 11:25:17,Zamarron,41.23923,-5.54427,2024-12-08 09:00:00,0.1135,2.421388888888889
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241208_112517_92_24c6_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241208_112517_92_24c6_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-08 11:25:17,Zamarron,41.23923,-5.54427,2024-12-08 10:00:00,0.1139,1.4213888888888888
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241208_112517_92_24c6_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241208_112517_92_24c6_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-08 11:25:17,Zamarron,41.23923,-5.54427,2024-12-08 11:00:00,0.1134,0.42138888888888887
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241208_112517_92_24c6_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241208_112517_92_24c6_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-08 11:25:17,Zamarron,41.23923,-5.54427,2024-12-08 12:00:00,0.1135,0.5786111111111111
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241208_112517_92_24c6_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241208_112517_92_24c6_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-08 11:25:17,Zamarron,41.23923,-5.54427,2024-12-08 13:00:00,0.114,1.5786111111111112
/home/jbktn/inzynierka/data/remedhus_timeseries/batch_001/c7a98ddf-2e17-49c5-96f7-c6491c2b2a16/PSScene/20241208_112517_92_24c6_3B_AnalyticMS_SR_8b_clip_reproject.tif,20241208_112517_92_24c6_3B_AnalyticMS_SR_8b_clip_reproject.tif,2024-12-08 11:25:17,Zamarron,41.23923,-5.54427,2024-12-08 14:00:00,0.1142,2.578611111111111
